"c.0L..1L..2L..3L..4L..5L..6L..7L..8L..9L..10L..11L..12L..13L.." "c.51.0456..52.0305..54.075..56.0468..58.1134..57.0829..61.0952.."
"11290" 0 46.0546
"11291" 1 47.0326
"11292" 2 49.0485
"11293" 3 52.0427
"11294" 4 52.0448
"11295" 5 54.0428
"11296" 6 56.0966
"11297" 7 58.0401
"11298" 8 58.0704
"11299" 9 59.1967
"11300" 10 62.2402
"11301" 11 65.2174
"11302" 12 67.2589
"11303" 13 67.2673
"11304" 14 70.1857
"11305" 15 73.1878
"11306" 16 74.169
"11307" 17 77.1221
"11308" 18 81.1656
"11309" 19 84.166
"11310" 20 86.3264
"11311" 21 88.1562
"11312" 22 92.1925
"11313" 0 50.0454
"11314" 1 51.1339
"11315" 2 52.133
"11316" 3 53.23
"11317" 4 55.1791
"11318" 5 57.1082
"11319" 6 57.127
"11320" 7 60.1611
"11321" 8 62.0958
"11322" 9 63.1408
"11323" 10 65.1273
"11324" 11 68.2241
"11325" 12 69.1662
"11326" 13 74.2154
"11327" 14 75.11
"11328" 15 76.1545
"11329" 16 79.2215
"11330" 17 83.2063
"11331" 18 85.225
"11332" 19 89.118
"11333" 0 46.2732
"11334" 1 49.2028
"11335" 2 49.3222
"11336" 3 51.4822
"11337" 4 53.171
"11338" 5 55.1738
"11339" 6 56.161
"11340" 7 56.513
"11341" 8 58.4655
"11342" 9 61.6436
"11343" 10 62.4488
"11344" 11 65.5811
"11345" 12 67.4414
"11346" 13 70.7297
"11347" 14 71.4694
"11348" 15 74.8591
"11349" 16 74.5069
"11350" 17 83.5042
"11351" 18 84.597
"11352" 19 86.4556
"11353" 20 87.4453
"11354" 21 90.381
"11355" 22 93.2618
"11356" 0 45.1161
"11357" 1 47.2036
"11358" 2 48.1877
"11359" 3 50.1462
"11360" 4 49.3799
"11361" 5 51.4702
"11362" 6 53.2692
"11363" 7 55.5644
"11364" 8 56.3155
"11365" 9 59.381
"11366" 10 59.5246
"11367" 11 60.3291
"11368" 12 64.5131
"11369" 13 65.4424
"11370" 14 67.4384
"11371" 15 71.3667
"11372" 16 74.3469
"11373" 17 76.4103
"11374" 18 77.3272
"11375" 19 84.3311
"11376" 20 85.2095
"11377" 21 84.1304
"11378" 0 45.1509
"11379" 1 47.0853
"11380" 2 48.2381
"11381" 3 51.1741
"11382" 4 51.1796
"11383" 5 51.1673
"11384" 6 61.1165
"11385" 7 61.0871
"11386" 8 62.2159
"11387" 9 62.3018
"11388" 10 61.3097
"11389" 11 63.1851
"11390" 12 66.1867
"11391" 0 77.3904
"11392" 1 77.4429
"11393" 2 77.1629
"11394" 3 76.1471
"11395" 4 84.3717
"11396" 5 86.2102
"11397" 6 88.1636
"11398" 0 45.0697
"11399" 1 48.2183
"11400" 2 49.1525
"11401" 3 50.1612
"11402" 4 51.1382
"11403" 5 59.2236
"11404" 6 59.2901
"11405" 7 59.1698
"11406" 8 59.1032
"11407" 9 62.3292
"11408" 10 64.2266
"11409" 11 66.2224
"11410" 12 69.3789
"11411" 13 71.2447
"11412" 14 71.3163
"11413" 15 77.2188
"11414" 16 80.2955
"11415" 17 83.3064
"11416" 0 44.0844
"11417" 1 43.3065
"11418" 2 45.4309
"11419" 3 46.2231
"11420" 4 49.2266
"11421" 5 49.26
"11422" 6 51.2478
"11423" 7 54.139
"11424" 8 56.1985
"11425" 9 57.2107
"11426" 10 60.2843
"11427" 11 61.1504
"11428" 12 61.1017
"11429" 13 67.2177
"11430" 14 68.285
"11431" 15 71.379
"11432" 16 73.2244
"11433" 17 77.0974
"11434" 0 40.0462
"11435" 1 42.1851
"11436" 2 44.1544
"11437" 3 46.3102
"11438" 4 48.252
"11439" 5 50.054
"11440" 6 52.1541
"11441" 7 52.1342
"11442" 8 54.287
"11443" 9 57.1569
"11444" 10 59.1983
"11445" 11 61.2695
"11446" 12 62.1809
"11447" 13 65.1753
"11448" 14 67.1489
"11449" 15 69.1044
"11450" 16 71.1382
"11451" 17 75.1306
"11452" 18 78.1784
"11453" 19 81.4089
"11454" 20 84.2301
"11455" 0 42.297
"11456" 1 45.023
"11457" 2 47.1933
"11458" 3 48.1811
"11459" 4 49.1285
"11460" 5 51.2031
"11461" 6 51.1198
"11462" 7 53.3105
"11463" 8 55.089
"11464" 9 56.1104
"11465" 10 57.1462
"11466" 11 59.2588
"11467" 12 62.2024
"11468" 13 63.1285
"11469" 14 64.0643
"11470" 15 67.2189
"11471" 16 69.206
"11472" 17 71.1411
"11473" 18 75.3434
"11474" 19 77.2527
"11475" 20 78.0924
"11476" 21 83.4745
"11477" 22 85.4467
"11478" 23 89.2968
"11479" 0 46.2441
"11480" 1 49.1263
"11481" 2 51.1576
"11482" 3 52.2093
"11483" 4 52.2105
"11484" 5 55.1843
"11485" 6 54.1789
"11486" 7 56.1279
"11487" 8 56.2718
"11488" 9 57.1611
"11489" 10 61.1792
"11490" 11 62.1234
"11491" 12 64.2563
"11492" 13 66.2129
"11493" 14 67.1975
"11494" 15 72.2264
"11495" 16 74.5206
"11496" 17 83.2772
"11497" 18 82.3722
"11498" 19 84.4672
"11499" 20 86.6316
"11500" 21 89.6331
"11501" 0 46.4052
"11502" 1 47.3449
"11503" 2 49.2602
"11504" 3 52.2388
"11505" 4 50.2052
"11506" 5 54.1721
"11507" 6 56.263
"11508" 7 58.2866
"11509" 8 59.2315
"11510" 9 62.4372
"11511" 10 64.3046
"11512" 11 65.3757
"11513" 12 67.4668
"11514" 13 70.2252
"11515" 14 73.2713
"11516" 15 76.3724
"11517" 16 80.4117
"11518" 17 81.3613
"11519" 18 83.5449
"11520" 19 87.3391
"11521" 20 90.2961
"11522" 21 94.5482
"11523" 0 49.3928
"11524" 1 49.0428
"11525" 2 49.1019
"11526" 3 52.1036
"11527" 4 54.1168
"11528" 5 55.2237
"11529" 6 57.1975
"11530" 7 58.1377
"11531" 8 61.2202
"11532" 9 61.1734
"11533" 10 63.2334
"11534" 11 66.266
"11535" 12 67.1995
"11536" 13 70.1067
"11537" 14 74.2317
"11538" 15 75.198
"11539" 16 78.1383
"11540" 17 82.3369
"11541" 18 85.3315
"11542" 19 88.1488
"11543" 20 92.3092
"11544" 21 95.158
"11545" 22 98.0983
"11546" 23 100.346
"11547" 24 103.337
"11548" 25 108.221
"11549" 0 56.1293
"11550" 1 58.1462
"11551" 2 60.061
"11552" 3 62.0984
"11553" 4 64.145
"11554" 5 67.1018
"11555" 6 69.1659
"11556" 7 71.1704
"11557" 8 72.1697
"11558" 9 75.1871
"11559" 10 79.1859
"11560" 11 80.279
"11561" 12 85.2756
"11562" 13 87.3266
"11563" 14 92.33
"11564" 15 95.1427
"11565" 16 99.1945
"11566" 17 102.257
"11567" 18 105.254
"11568" 19 109.074
"11569" 0 58.0424
"11570" 1 60.0299
"11571" 2 63.0537
"11572" 3 64.0374
"11573" 4 65.2208
"11574" 5 67.1642
"11575" 6 71.1047
"11576" 7 74.1255
"11577" 8 77.1436
"11578" 9 79.2685
"11579" 10 84.1501
"11580" 11 84.2991
"11581" 12 88.265
"11582" 13 89.192
"11583" 14 95.337
"11584" 15 97.4694
"11585" 16 101.575
"11586" 17 105.293
"11587" 0 57.1797
"11588" 1 59.1835
"11589" 2 59.2457
"11590" 3 63.2024
"11591" 4 64.1374
"11592" 5 66.118
"11593" 6 68.1868
"11594" 7 72.1968
"11595" 8 73.1657
"11596" 9 76.172
"11597" 10 79.1303
"11598" 11 80.1749
"11599" 12 84.1255
"11600" 13 88.1655
"11601" 14 91.4688
"11602" 15 94.1737
"11603" 16 97.1236
"11604" 17 101.204
"11605" 18 105.283
"11606" 0 58.2561
"11607" 1 59.1432
"11608" 2 63.2742
"11609" 3 63.1091
"11610" 4 66.1054
"11611" 5 67.1955
"11612" 6 71.1974
"11613" 7 75.1281
"11614" 8 77.0663
"11615" 9 79.2408
"11616" 10 83.1908
"11617" 11 85.3693
"11618" 12 85.3009
"11619" 13 89.2136
"11620" 14 91.1672
"11621" 15 94.3399
"11622" 0 50.0597
"11623" 1 50.0977
"11624" 2 54.2145
"11625" 3 54.0984
"11626" 4 56.0986
"11627" 5 58.0573
"11628" 6 58.09
"11629" 7 59.0427
"11630" 8 61.1121
"11631" 9 64.1609
"11632" 10 65.1016
"11633" 11 65.2389
"11634" 12 69.1861
"11635" 13 71.222
"11636" 14 73.3211
"11637" 0 80.3585
"11638" 1 81.6842
"11639" 2 82.4305
"11640" 3 83.5654
"11641" 4 85.5436
"11642" 5 88.4451
"11643" 6 91.3296
"11644" 7 93.1756
"11645" 8 98.5618
"11646" 0 52.2783
"11647" 1 54.1978
"11648" 2 56.2883
"11649" 3 56.0478
"11650" 4 58.1302
"11651" 5 60.5324
"11652" 6 62.3284
"11653" 7 64.3404
"11654" 8 66.2394
"11655" 9 67.3285
"11656" 10 70.3772
"11657" 11 74.4074
"11658" 12 75.6031
"11659" 13 77.4726
"11660" 14 80.4491
"11661" 15 84.463
"11662" 16 86.2617
"11663" 17 87.3186
"11664" 18 91.3071
"11665" 19 94.155
"11666" 20 97.0811
"11667" 21 98.1097
"11668" 22 103.215
"11669" 23 107.171
"11670" 0 52.0411
"11671" 1 56.0783
"11672" 2 57.0432
"11673" 3 59.0823
"11674" 4 58.0955
"11675" 5 63.109
"11676" 6 64.0847
"11677" 7 66.0763
"11678" 8 69.1113
"11679" 9 71.1265
"11680" 10 73.1542
"11681" 11 75.2864
"11682" 12 77.2346
"11683" 13 79.352
"11684" 14 82.3174
"11685" 15 83.4421
"11686" 16 87.3866
"11687" 0 47.1457
"11688" 1 48.2026
"11689" 2 50.1204
"11690" 3 52.0505
"11691" 4 53.0755
"11692" 5 53.046
"11693" 6 53.0629
"11694" 7 57.1024
"11695" 8 59.0924
"11696" 9 59.0559
"11697" 10 59.1616
"11698" 11 62.2196
"11699" 12 64.0505
"11700" 13 67.1557
"11701" 14 67.344
"11702" 15 70.2441
"11703" 16 73.3636
"11704" 17 75.2227
"11705" 18 78.2162
"11706" 19 81.4569
"11707" 0 44.1522
"11708" 1 45.1992
"11709" 2 46.1983
"11710" 3 50.1618
"11711" 4 51.1179
"11712" 5 52.0616
"11713" 6 53.1336
"11714" 7 56.0773
"11715" 8 55.2016
"11716" 9 56.1734
"11717" 10 59.1285
"11718" 11 61.2496
"11719" 12 64.384
"11720" 13 66.2397
"11721" 14 67.3332
"11722" 15 71.2478
"11723" 16 72.3521
"11724" 17 73.319
"11725" 18 78.209
"11726" 19 82.251
"11727" 0 43.0641
"11728" 1 45.1333
"11729" 2 44.0068
"11730" 3 47.0411
"11731" 4 48.185
"11732" 5 50.0724
"11733" 6 52.0344
"11734" 7 54.0412
"11735" 8 56.0492
"11736" 9 56.1109
"11737" 10 57.0609
"11738" 11 60.1213
"11739" 12 61.1031
"11740" 13 63.0811
"11741" 14 65.1333
"11742" 15 68.1083
"11743" 16 70.1707
"11744" 17 71.0653
"11745" 18 73.1087
"11746" 19 76.133
"11747" 20 78.1556
"11748" 21 81.1432
"11749" 22 84.1198
"11750" 23 86.2275
"11751" 24 89.2629
"11752" 25 91.2836
"11753" 26 93.2026
"11754" 27 97.2336
"11755" 28 100.172
"11756" 29 102.173
"11757" 30 105.189
"11758" 31 108.321
"11759" 32 111.207
"11760" 33 114.233
"11761" 34 119.438
"11762" 35 122.307
"11763" 36 126.246
"11764" 37 128.269
"11765" 38 132.197
"11766" 39 137.277
"11767" 40 140.172
"11768" 41 145.181
"11769" 42 150.236
"11770" 43 154.241
"11771" 44 158.236
"11772" 45 164.193
"11773" 0 91.0936
"11774" 1 93.0893
"11775" 2 95.1268
"11776" 3 98.1584
"11777" 4 102.189
"11778" 5 105.158
"11779" 6 107.175
"11780" 7 111.212
"11781" 8 115.188
"11782" 9 118.08
"11783" 10 122.248
"11784" 11 125.09
"11785" 12 133.28
"11786" 0 75.1805
"11787" 1 77.14
"11788" 2 79.1466
"11789" 3 80.1148
"11790" 4 83.2518
"11791" 5 86.0718
"11792" 6 91.1366
"11793" 7 93.2167
"11794" 8 96.1133
"11795" 9 101.328
"11796" 10 103.37
"11797" 11 106.304
"11798" 12 111.323
"11799" 0 60.2976
"11800" 1 63.2648
"11801" 2 65.1677
"11802" 3 67.2003
"11803" 4 68.2748
"11804" 5 69.1876
"11805" 6 71.1846
"11806" 7 73.2841
"11807" 8 76.413
"11808" 9 80.3045
"11809" 10 82.1898
"11810" 11 84.1928
"11811" 12 87.2465
"11812" 13 91.1461
"11813" 14 95.354
"11814" 15 97.3148
"11815" 0 49.4801
"11816" 1 50.3781
"11817" 2 51.3306
"11818" 3 54.1338
"11819" 4 56.2234
"11820" 5 56.0955
"11821" 6 57.0467
"11822" 7 61.0977
"11823" 8 62.2021
"11824" 9 63.1029
"11825" 10 65.2525
"11826" 11 65.1405
"11827" 12 68.2581
"11828" 13 70.3213
"11829" 14 72.2144
"11830" 15 74.223
"11831" 16 75.2233
"11832" 17 78.2572
"11833" 18 81.2565
"11834" 19 84.198
"11835" 20 87.3875
"11836" 21 90.2581
"11837" 22 92.3034
"11838" 23 97.2064
"11839" 24 98.2531
"11840" 0 53.0507
"11841" 1 55.1067
"11842" 2 58.1169
"11843" 3 59.1732
"11844" 4 60.2204
"11845" 5 63.2846
"11846" 6 62.2283
"11847" 7 65.2469
"11848" 8 67.3385
"11849" 9 70.1761
"11850" 10 71.2457
"11851" 11 74.1108
"11852" 12 75.1888
"11853" 13 78.1733
"11854" 14 78.2412
"11855" 15 83.3641
"11856" 16 86.2229
"11857" 17 90.0788
"11858" 18 93.1005
"11859" 19 97.2556
"11860" 0 53.0391
"11861" 1 54.0569
"11862" 2 54.0703
"11863" 3 55.0645
"11864" 4 56.1681
"11865" 5 59.1002
"11866" 6 61.0902
"11867" 7 63.1222
"11868" 8 64.1242
"11869" 9 66.111
"11870" 10 69.1988
"11871" 11 71.0923
"11872" 12 74.0739
"11873" 13 76.1136
"11874" 14 79.1456
"11875" 0 40.0658
"11876" 1 44.0546
"11877" 2 44.1053
"11878" 3 46.0457
"11879" 4 47.0412
"11880" 5 48.0573
"11881" 6 50.0409
"11882" 7 52.1352
"11883" 8 54.0533
"11884" 9 54.0326
"11885" 10 55.0892
"11886" 11 58.1377
"11887" 12 59.0455
"11888" 13 60.1237
"11889" 14 61.078
"11890" 15 62.0847
"11891" 16 65.1443
"11892" 17 67.1224
"11893" 18 68.1386
"11894" 19 70.2211
"11895" 20 71.1848
"11896" 21 74.0798
"11897" 22 76.1446
"11898" 23 78.2427
"11899" 24 81.2102
"11900" 25 83.2696
"11901" 26 86.1759
"11902" 27 89.3524
"11903" 28 91.3848
"11904" 29 95.197
"11905" 30 99.3319
"11906" 0 52.0654
"11907" 1 55.0782
"11908" 2 56.0222
"11909" 3 57.0683
"11910" 4 58.0375
"11911" 5 60.116
"11912" 6 62.1549
"11913" 7 64.0593
"11914" 8 66.0984
"11915" 9 69.2397
"11916" 10 71.0866
"11917" 11 75.0982
"11918" 12 76.1778
"11919" 13 78.0578
"11920" 14 81.1312
"11921" 15 83.1831
"11922" 16 86.1941
"11923" 17 90.087
"11924" 18 94.2528
"11925" 19 98.3101
"11926" 20 99.2227
"11927" 21 104.185
"11928" 22 107.312
"11929" 23 112.241
"11930" 24 116.256
"11931" 0 62.1356
"11932" 1 66.1502
"11933" 2 69.1089
"11934" 3 71.07
"11935" 4 73.0443
"11936" 5 76.1556
"11937" 6 78.2121
"11938" 7 82.1796
"11939" 8 82.1796
"11940" 9 87.317
"11941" 10 90.1303
"11942" 11 94.1392
"11943" 12 97.2631
"11944" 13 99.2773
"11945" 14 104.175
"11946" 15 106.251
"11947" 16 110.293
"11948" 17 113.137
"11949" 0 62.1372
"11950" 1 63.2521
"11951" 2 65.109
"11952" 3 66.1194
"11953" 4 68.1237
"11954" 5 72.1981
"11955" 6 74.1518
"11956" 7 75.1332
"11957" 8 78.3619
"11958" 9 81.2441
"11959" 10 82.2477
"11960" 11 85.2854
"11961" 12 88.2703
"11962" 13 92.3345
"11963" 14 94.3508
"11964" 15 99.2708
"11965" 16 101.278
"11966" 17 105.272
"11967" 18 109.267
"11968" 19 112.214
"11969" 20 116.287
"11970" 21 119.291
"11971" 0 64.1404
"11972" 1 65.1525
"11973" 2 68.0937
"11974" 3 68.1361
"11975" 4 72.1277
"11976" 5 75.1241
"11977" 6 77.1291
"11978" 7 79.2281
"11979" 8 83.1474
"11980" 9 85.288
"11981" 10 89.3338
"11982" 11 93.3162
"11983" 12 95.3062
"11984" 13 99.2369
"11985" 14 101.415
"11986" 0 55.2711
"11987" 1 54.2506
"11988" 2 57.0691
"11989" 3 60.1365
"11990" 4 62.0726
"11991" 5 63.1121
"11992" 6 66.069
"11993" 7 67.1389
"11994" 8 69.0571
"11995" 9 72.0311
"11996" 10 74.0883
"11997" 11 76.1053
"11998" 12 77.1924
"11999" 13 81.1521
"12000" 14 84.2153
"12001" 15 88.153
"12002" 16 88.153
"12003" 17 93.0771
"12004" 18 96.102
"12005" 19 99.1845
"12006" 0 53.222
"12007" 1 55.0624
"12008" 2 56.1551
"12009" 3 59.0803
"12010" 4 61.2014
"12011" 5 61.0767
"12012" 6 62.04
"12013" 7 62.0726
"12014" 8 67.0475
"12015" 9 70.0347
"12016" 10 72.185
"12017" 11 72.2047
"12018" 12 74.0544
"12019" 13 78.0881
"12020" 0 42.0297
"12021" 1 38.065
"12022" 2 45.0522
"12023" 3 46.0349
"12024" 4 48.0892
"12025" 5 48.0883
"12026" 6 51.095
"12027" 7 51.1739
"12028" 8 53.2928
"12029" 9 55.1106
"12030" 10 55.1002
"12031" 11 59.0868
"12032" 12 60.0419
"12033" 13 61.0568
"12034" 14 63.1417
"12035" 15 64.0513
"12036" 16 66.1432
"12037" 17 68.1708
"12038" 18 71.1966
"12039" 19 74.2031
"12040" 20 76.1807
"12041" 21 78.0984
"12042" 22 80.1096
"12043" 23 81.1213
"12044" 24 86.1405
"12045" 25 87.0912
"12046" 26 92.0616
"12047" 27 94.1236
"12048" 28 99.1666
"12049" 29 101.18
"12050" 30 104.137
"12051" 0 51.0205
"12052" 1 55.0606
"12053" 2 56.0491
"12054" 3 56.1233
"12055" 4 59.1466
"12056" 5 60.086
"12057" 6 63.0605
"12058" 7 63.1046
"12059" 8 65.0318
"12060" 9 69.0373
"12061" 10 70.1593
"12062" 11 71.1119
"12063" 12 72.1052
"12064" 13 76.2376
"12065" 14 78.1034
"12066" 15 80.1908
"12067" 16 84.1711
"12068" 17 85.2215
"12069" 18 88.2582
"12070" 19 92.1879
"12071" 20 97.2154
"12072" 0 53.0522
"12073" 1 54.0772
"12074" 2 56.0682
"12075" 3 60.1635
"12076" 4 61.0505
"12077" 5 62.0883
"12078" 6 64.1046
"12079" 7 65.083
"12080" 8 67.1354
"12081" 9 69.106
"12082" 10 73.1352
"12083" 11 73.1959
"12084" 12 76.1457
"12085" 13 78.1334
"12086" 14 81.1542
"12087" 15 83.3241
"12088" 16 85.2438
"12089" 17 90.3484
"12090" 18 92.202
"12091" 19 94.2391
"12092" 20 98.2561
"12093" 21 102.281
"12094" 22 104.233
"12095" 0 55.0647
"12096" 1 55.0582
"12097" 2 58.0936
"12098" 3 60.1072
"12099" 4 62.139
"12100" 5 64.0517
"12101" 6 67.0855
"12102" 7 68.1235
"12103" 8 71.0285
"12104" 9 73.0461
"12105" 10 75.0311
"12106" 11 78.0982
"12107" 12 81.0859
"12108" 13 84.1092
"12109" 14 86.169
"12110" 15 90.0435
"12111" 16 92.1033
"12112" 17 95.1899
"12113" 18 98.197
"12114" 19 103.116
"12115" 20 107.171
"12116" 0 53.0483
"12117" 1 55.055
"12118" 2 57.0617
"12119" 3 58.1729
"12120" 4 61.1797
"12121" 5 61.1708
"12122" 6 65.1656
"12123" 7 66.1152
"12124" 8 69.0837
"12125" 9 70.2162
"12126" 10 72.1011
"12127" 11 74.086
"12128" 12 76.1369
"12129" 13 80.1838
"12130" 14 83.1871
"12131" 15 85.2361
"12132" 16 88.3705
"12133" 17 92.2009
"12134" 18 95.1271
"12135" 19 97.168
"12136" 0 53.0159
"12137" 1 56.0633
"12138" 2 58.0622
"12139" 3 59.2446
"12140" 4 61.0674
"12141" 5 62.0617
"12142" 6 64.0725
"12143" 7 64.1302
"12144" 8 69.0546
"12145" 9 69.032
"12146" 10 71.2197
"12147" 11 75.1593
"12148" 12 78.1209
"12149" 13 81.1286
"12150" 14 82.1127
"12151" 15 85.0897
"12152" 16 87.1956
"12153" 17 92.3547
"12154" 18 96.3367
"12155" 0 52.0572
"12156" 1 52.051
"12157" 2 56.0424
"12158" 3 57.0787
"12159" 4 58.0623
"12160" 5 60.0422
"12161" 6 62.2293
"12162" 7 64.1916
"12163" 8 66.2378
"12164" 9 66.1282
"12165" 10 67.1155
"12166" 11 71.3001
"12167" 12 73.1194
"12168" 13 75.1309
"12169" 14 77.2205
"12170" 15 79.2662
"12171" 16 81.1391
"12172" 17 84.2048
"12173" 18 88.1237
"12174" 19 92.1377
"12175" 20 96.2525
"12176" 0 49.1314
"12177" 1 51.1767
"12178" 2 53.2898
"12179" 3 53.303
"12180" 4 56.1416
"12181" 5 57.2705
"12182" 6 59.173
"12183" 7 61.2627
"12184" 8 64.2046
"12185" 9 64.0885
"12186" 10 68.1302
"12187" 11 67.085
"12188" 12 70.1691
"12189" 13 73.113
"12190" 14 76.1053
"12191" 15 77.0681
"12192" 16 80.0762
"12193" 17 81.101
"12194" 18 85.267
"12195" 19 87.1151
"12196" 20 90.116
"12197" 21 92.1591
"12198" 22 95.1853
"12199" 23 99.2261
"12200" 24 102.199
"12201" 25 106.101
"12202" 0 56.1299
"12203" 1 58.0943
"12204" 2 61.0382
"12205" 3 62.0973
"12206" 4 65.0211
"12207" 5 65.0477
"12208" 6 65.0952
"12209" 7 68.2007
"12210" 8 71.0611
"12211" 9 73.0424
"12212" 10 75.1187
"12213" 11 78.1019
"12214" 12 80.0874
"12215" 13 84.1442
"12216" 14 84.0828
"12217" 15 88.1262
"12218" 16 91.1138
"12219" 17 96.2121
"12220" 18 97.1315
"12221" 19 103.096
"12222" 0 52.0746
"12223" 1 55.1257
"12224" 2 56.0394
"12225" 3 57.0263
"12226" 4 61.0177
"12227" 5 62.0517
"12228" 6 64.0254
"12229" 7 65.1229
"12230" 8 67.051
"12231" 9 68.1061
"12232" 10 71.0929
"12233" 11 73.073
"12234" 12 76.071
"12235" 13 79.0903
"12236" 14 82.1171
"12237" 15 85.1343
"12238" 16 87.1645
"12239" 17 89.132
"12240" 18 95.1549
"12241" 19 97.1702
"12242" 0 49.0885
"12243" 1 52.0375
"12244" 2 54.2474
"12245" 3 56.2878
"12246" 4 57.057
"12247" 5 58.0536
"12248" 6 60.0426
"12249" 7 63.1706
"12250" 8 64.0581
"12251" 9 66.1617
"12252" 10 68.0989
"12253" 11 70.1463
"12254" 12 71.1457
"12255" 13 74.2386
"12256" 14 77.0893
"12257" 15 80.2659
"12258" 16 82.171
"12259" 17 84.3417
"12260" 18 88.2451
"12261" 19 93.4453
"12262" 0 47.0685
"12263" 1 47.1802
"12264" 2 50.2756
"12265" 3 53.0992
"12266" 4 53.1505
"12267" 5 55.1628
"12268" 6 58.1216
"12269" 7 58.1052
"12270" 8 61.1728
"12271" 9 62.1051
"12272" 10 64.1748
"12273" 11 65.1004
"12274" 12 67.1308
"12275" 13 68.5062
"12276" 14 72.2317
"12277" 15 75.1746
"12278" 16 76.1042
"12279" 17 79.1343
"12280" 18 82.1129
"12281" 19 83.3189
"12282" 20 87.2388
"12283" 0 47.1571
"12284" 1 48.1363
"12285" 2 51.2169
"12286" 3 53.1876
"12287" 4 53.0959
"12288" 5 54.121
"12289" 6 56.1073
"12290" 7 55.0758
"12291" 8 60.15
"12292" 9 61.0625
"12293" 10 63.0771
"12294" 11 65.1042
"12295" 12 67.0556
"12296" 13 68.1213
"12297" 14 72.0592
"12298" 15 73.179
"12299" 16 76.0909
"12300" 17 80.1557
"12301" 18 80.2418
"12302" 19 84.2385
"12303" 20 87.0907
"12304" 21 90.1441
"12305" 0 47.1232
"12306" 1 47.2807
"12307" 2 50.1265
"12308" 3 49.0532
"12309" 4 52.0395
"12310" 5 54.0383
"12311" 6 55.0938
"12312" 7 58.0321
"12313" 8 57.1444
"12314" 9 58.0217
"12315" 10 60.0966
"12316" 11 62.0597
"12317" 12 65.0748
"12318" 13 65.0595
"12319" 14 68.1017
"12320" 15 70.1644
"12321" 16 73.2651
"12322" 17 76.1971
"12323" 18 77.1
"12324" 19 80.1049
"12325" 20 81.1843
"12326" 21 85.1774
"12327" 22 89.2071
"12328" 23 91.1549
"12329" 24 94.2279
"12330" 25 98.1736
"12331" 0 50.0591
"12332" 1 52.0622
"12333" 2 55.0262
"12334" 3 56.1145
"12335" 4 55.0812
"12336" 5 59.2927
"12337" 6 61.1144
"12338" 7 61.1392
"12339" 8 64.1234
"12340" 9 64.1362
"12341" 10 69.1584
"12342" 11 70.0763
"12343" 12 72.1213
"12344" 13 74.1067
"12345" 14 76.0477
"12346" 15 79.0828
"12347" 16 83.1462
"12348" 17 84.2009
"12349" 18 87.1107
"12350" 19 89.3858
"12351" 20 95.2239
"12352" 21 98.2686
"12353" 22 100.372
"12354" 23 104.283
"12355" 24 107.56
"12356" 25 110.286
"12357" 26 115.441
"12358" 27 119.327
"12359" 28 121.296
"12360" 29 126.17
"12361" 0 64.1475
"12362" 1 67.1403
"12363" 2 68.1184
"12364" 3 68.1244
"12365" 4 70.0812
"12366" 5 73.1026
"12367" 6 74.1231
"12368" 7 77.2243
"12369" 8 79.127
"12370" 9 82.2452
"12371" 10 84.1397
"12372" 11 86.2268
"12373" 12 89.1525
"12374" 13 91.2867
"12375" 14 95.1092
"12376" 15 98.2337
"12377" 16 99.1817
"12378" 17 105.14
"12379" 18 108.17
"12380" 19 112.273
"12381" 20 115.332
"12382" 21 121.262
"12383" 0 63.0822
"12384" 1 66.1114
"12385" 2 67.0315
"12386" 3 70.0201
"12387" 4 71.0789
"12388" 5 76.1714
"12389" 6 76.1328
"12390" 7 80.1131
"12391" 8 82.1218
"12392" 9 86.2264
"12393" 10 88.1226
"12394" 11 90.1494
"12395" 12 94.3087
"12396" 13 96.2067
"12397" 14 98.3834
"12398" 15 102.315
"12399" 16 106.361
"12400" 17 109.374
"12401" 18 113.296
"12402" 0 63.0876
"12403" 1 62.0578
"12404" 2 66.1044
"12405" 3 69.0908
"12406" 4 69.1643
"12407" 5 72.1119
"12408" 6 75.1268
"12409" 7 76.127
"12410" 8 78.1917
"12411" 9 80.1597
"12412" 10 81.1229
"12413" 11 84.1522
"12414" 12 89.1499
"12415" 13 90.2504
"12416" 14 93.1357
"12417" 15 98.2083
"12418" 16 99.206
"12419" 17 103.184
"12420" 18 105.2
"12421" 19 108.341
"12422" 20 111.195
"12423" 21 116.298
"12424" 22 119.176
"12425" 23 123.232
"12426" 24 125.476
"12427" 0 68.1854
"12428" 1 70.2908
"12429" 2 73.217
"12430" 3 77.2002
"12431" 4 79.3702
