25,41.082,91.341
22,41.064,85.193
19,48.042,88.302
23,42.181,102.21
18,42.175,73.124
21,48.175,88.105
21,43.012,88.053
19,51.113,94.146
24,46.103,104.37
18,43.032,74.132
21,43.153,87.152
18,49.076,91.169
10,103.37,136.16
17,41.084,76.121
18,57.077,102.15
25,41.065,94.257
34,50.093,134.37
18,45.093,79.147
20,48.072,92.071
20,49.24,97.156
14,64.097,102.05
22,41.02,85.168
23,41.054,86.074
27,38.073,94.19
23,40.129,83.203
22,39.043,76.198
22,33.193,68.318
26,42.037,98.111
18,40.069,69.092
20,35.079,69.246
23,41.142,85.182
19,45.122,88.345
22,37.162,78.072
23,37.09,84.072
22,43.036,88.132
17,49.081,91.104
22,41.069,85.149
20,45.12,88.389
29,41.056,101.19
18,44.101,80.342
22,50.192,100.08
25,42.109,88.072
27,36.116,90.153
18,46.138,82.165
23,44.131,91.192
21,41.15,78.064
18,45.064,76.158
22,45.086,80.124
21,42.057,86.2
18,40.09,75.127
24,41.071,96.056
17,45.047,81.153
24,44.052,95.06
21,36.047,74.045
26,42.074,96.064
14,56.157,89.085
13,52.134,85.16
18,53.112,95.235
19,44.071,84.089
21,41.094,82.102
21,46.048,90.085
26,38.017,88.208
27,40.31,86.067
27,39.125,94.148
25,43.018,100.12
24,41.013,91.245
20,50.048,95.114
14,56.087,68.124
18,44.013,70.07
24,47.037,91.05
23,41.119,84.21
25,40.093,89.197
22,42.047,95.311
18,53.029,94.151
23,39.054,88.265
18,48.103,83.086
17,42.06,78.243
22,45.031,92.139
23,51.184,102.14
19,53.18,96.061
19,41.155,83.141
23,43.014,91.243
22,52.094,101.26
27,41.025,95.092
23,39.03,83.162
17,42.166,80.151
21,45.016,86.04
14,66.078,71.109
22,43.255,90.12
12,44.085,65.109
25,42.081,92.143
24,36.014,85.101
20,39.103,72.039
20,44.12,82.067
21,49.049,94.078
20,44.114,88.376
20,40.029,75.12
24,39.029,81.097
16,45.157,77.148
10,53.14,72.311
18,42.063,82.1
18,43.027,77.105
24,38.152,78.059
28,39.145,95.21
23,39.156,88.1
25,45.035,94.287
22,38.087,79.267
15,49.077,80.242
29,45.015,114.3
